Loja,Referência,Reduzido,EAN,Tipo Produto,Descrição,Categoria,Atributo,Estação,Marca,Genero,Colecao,Quantidade em Estoque,Quantidade Empenhada,Disponivel,URL Imagem,Preço de venda do Unitário,Preço de venda do Estoque,Custo Estoque,Data Estoque
RITMI STUDIO NACOES SHOPPING,REST1190_167606,REST119019-3952PP,7890400079989.0,,REST1190 - CAMISA FAIXA FRONTAL,CAMISA,Cor19-3952 - PP,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,399.8,115.96,13-11-2025
RITMI STUDIO NACOES SHOPPING,REST1191.1_167608,REST1191.112-0825M,7890400067542.0,,REST1191.1 - BLUSA COM MANGAS EVASÊ E BABADOS,BLUSA,Cor12-0825 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,34.51,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST1191.1_167608,REST1191.119-0000G,7890400067603.0,,REST1191.1 - BLUSA COM MANGAS EVASÊ E BABADOS,BLUSA,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,26.82,13-09-2025
RITMI STUDIO NACOES SHOPPING,REST1191.1_167608,REST1191.119-0000M,7890400067597.0,,REST1191.1 - BLUSA COM MANGAS EVASÊ E BABADOS,BLUSA,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,319.8,76.48,09-11-2025
RITMI STUDIO NACOES SHOPPING,REST1191.2_167624,REST1191.212-0825GG,7890400067467.0,,REST1191.2 - SAIA AMPLA COM CÓS DE ELÁSTICO,SAIAACETINADA,Cor12-0825 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,179.9,179.9,23.83,05-09-2025
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119512-0825M,7890400067344.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor12-0825 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,119.9,45.39,12-12-2025
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119512-0825P,7890400067337.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor12-0825 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,119.9,46.77,19-10-2025
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119512-0825PP,7890400067320.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor12-0825 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,119.9,46.14,18-12-2025
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119519-0000G,7890400067405.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,239.8,143.1,08-01-2026
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119519-0000GG,7890400067412.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor19-0000 - GG,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,239.8,103.8,29-09-2025
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119519-0000M,7890400067399.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,119.9,60.46,11-02-2026
RITMI STUDIO NACOES SHOPPING,REST1195_167628,REST119519-0000PP,7890400067375.0,,REST1195 - REGATA COM DETALHE NA ALÇA,REGATA,Cor19-0000 - PP,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,119.9,239.8,102.85,30-09-2025
RITMI STUDIO NACOES SHOPPING,REST1197_167634,REST119718-0228P,7890400080060.0,,REST1197 - VESTIDO CURTO COM MARIAS,VESTIDO,Cor18-0228 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,179.9,179.9,139.37,27-12-2025
RITMI STUDIO NACOES SHOPPING,REST1197_167634,REST119719-0000M,7890400079910.0,,REST1197 - VESTIDO CURTO COM MARIAS,VESTIDO,Cor19-0000 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,179.9,179.9,148.24,11-03-2026
RITMI STUDIO NACOES SHOPPING,REST1197_167634,REST119719-0000P,7890400079903.0,,REST1197 - VESTIDO CURTO COM MARIAS,VESTIDO,Cor19-0000 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,179.9,359.8,212.07,20-03-2026
RITMI STUDIO NACOES SHOPPING,REST1197_167634,REST119719-0000PP,7890400079897.0,,REST1197 - VESTIDO CURTO COM MARIAS,VESTIDO,Cor19-0000 - PP,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,179.9,359.8,116.62,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST1198_167639,REST119818-1029M,7890400080527.0,,REST1198 - MACACÃO COM BOLSOS,MACACÃO,Cor18-1029 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,279.9,-279.9,-87.66,18-03-2026
RITMI STUDIO NACOES SHOPPING,REST1198_167639,REST119819-3831G,7890400080589.0,,REST1198 - MACACÃO COM BOLSOS,MACACÃO,Cor19-3831 - G,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,279.9,279.9,183.78,04-02-2026
RITMI STUDIO NACOES SHOPPING,REST1198_167639,REST119819-3831GG,7890400080596.0,,REST1198 - MACACÃO COM BOLSOS,MACACÃO,Cor19-3831 - GG,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,,,87.66,04-02-2026
RITMI STUDIO NACOES SHOPPING,REST1198_167639,REST119819-3831M,7890400080572.0,,REST1198 - MACACÃO COM BOLSOS,MACACÃO,Cor19-3831 - M,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,279.9,1399.5,418.9,04-02-2026
RITMI STUDIO NACOES SHOPPING,REST1198_167639,REST119819-3831P,7890400080565.0,,REST1198 - MACACÃO COM BOLSOS,MACACÃO,Cor19-3831 - P,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,279.9,279.9,87.66,04-02-2026
RITMI STUDIO NACOES SHOPPING,REST1198_167639,REST119819-3831PP,7890400080558.0,,REST1198 - MACACÃO COM BOLSOS,MACACÃO,Cor19-3831 - PP,RITMI STUDIO VERÃO 2026,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,279.9,279.9,87.66,04-02-2026
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.115-1316G,7890400073444.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor15-1316 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,219.9,66.76,01-03-2026
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.115-1316GG,7890400073451.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor15-1316 - GG,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,439.8,133.52,28-10-2025
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.115-1316M,7890400073437.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor15-1316 - M,,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,1099.5,333.8,12-11-2025
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.115-1316P,7890400073420.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor15-1316 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,659.7,200.28,30-11-2025
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.117-0535G,7890400073499.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor17-0535 - G,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,659.7,198.12,08-12-2025
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.117-0535GG,7890400073505.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor17-0535 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,219.9,66.04,28-10-2025
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.117-0535P,7890400073475.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor17-0535 - P,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,879.6,264.16,01-11-2025
RITMI STUDIO NACOES SHOPPING,REST1199.1_167649,REST1199.117-0535PP,7890400073468.0,,REST1199.1 - BLAZER ALONGADO LISO,BERMUDA,Cor17-0535 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,219.9,219.9,66.04,01-11-2025
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.215-1316G,7890400073642.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor15-1316 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,43.45,01-03-2026
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.215-1316GG,7890400073659.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor15-1316 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,43.45,21-10-2025
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.215-1316M,7890400073635.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor15-1316 - M,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,479.7,305.01,13-02-2026
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.215-1316P,7890400073628.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor15-1316 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,43.44,24-12-2025
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.215-1316PP,7890400073611.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor15-1316 - PP,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,319.8,86.89,13-11-2025
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.217-0535GG,7890400073703.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor17-0535 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,43.44,21-03-2026
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.217-0535M,7890400073680.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor17-0535 - M,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,479.7,305.01,03-03-2026
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.217-0535P,7890400073673.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor17-0535 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,479.7,305.01,18-12-2025
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.217-0535PP,7890400073666.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor17-0535 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,43.45,28-10-2025
RITMI STUDIO NACOES SHOPPING,REST1199.2_167650,REST1199.217-1227M,7890400073734.0,,REST1199.2 - CALÇA RETA COM CÓS ELÁSTICO,BERMUDA,Cor17-1227 - M,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,-159.9,0.0,23-12-2025
RITMI STUDIO NACOES SHOPPING,REST1201_167652,REST120119-0000P,7890400069157.0,,REST1201 - VESTIDO MIDI DE ALÇA,BERMUDA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,199.9,27.61,27-10-2025
RITMI STUDIO NACOES SHOPPING,REST1201_167652,REST120119-1230M,7890400069218.0,,REST1201 - VESTIDO MIDI DE ALÇA,BERMUDA,Cor19-1230 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,199.9,199.9,27.61,30-10-2025
RITMI STUDIO NACOES SHOPPING,REST1202_167653,REST120219-0414P,7890400069058.0,,REST1202 - BLUSA DETALHE GOLA,BERMUDA,Cor19-0414 - P,,RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,-259.8,0.0,18-02-2026
RITMI STUDIO NACOES SHOPPING,REST1202_167653,REST120219-1230GG,7890400069133.0,,REST1202 - BLUSA DETALHE GOLA,BERMUDA,Cor19-1230 - GG,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,-129.9,-30.16,07-02-2026
RITMI STUDIO NACOES SHOPPING,REST1202_167653,REST120219-1230M,7890400069119.0,,REST1202 - BLUSA DETALHE GOLA,BERMUDA,Cor19-1230 - M,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,-129.9,-64.21,26-12-2025
RITMI STUDIO NACOES SHOPPING,REST1202_167653,REST120219-1230P,7890400069102.0,,REST1202 - BLUSA DETALHE GOLA,BERMUDA,Cor19-1230 - P,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,259.8,74.17,19-10-2025
RITMI STUDIO NACOES SHOPPING,REST1202_167653,REST120219-1230PP,7890400069096.0,,REST1202 - BLUSA DETALHE GOLA,BERMUDA,Cor19-1230 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,129.9,129.9,35.35,28-02-2026
RITMI STUDIO NACOES SHOPPING,REST1203_167657,REST120313-0850M,7890400074267.0,,REST1203 - BLUSA BABADOS,BLUSA,Cor13-0850 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,41.51,20-02-2026
RITMI STUDIO NACOES SHOPPING,REST1203_167657,REST120313-0850PP,7890400074243.0,,REST1203 - BLUSA BABADOS,BLUSA,Cor13-0850 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,41.51,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST1203_167657,REST120319-0000P,7890400074304.0,,REST1203 - BLUSA BABADOS,BLUSA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://placehold.co/600x400?text=Sem_Imagem,159.9,159.9,41.51,10-10-2025
